DATE,TIME,MODEL CODE,TYPE,BARCODE,SERIAL No.,PASS/NG,50Hz WATTAGE ,50Hz WATTAGE PASS,50Hz WATTAGE  FLUCTUATE,50Hz AIR VOLUME ,50Hz CLOSED PRESSURE ,50Hz AMPERAGE,60Hz WATTAGE ,60Hz AIR VOLUME ,60Hz CLOSED PRESSURE ,60Hz AMPERAGE,50Hz VOLTAGE,50Hz PRESSURE ,60Hz VOLTAGE,60Hz PRESSURE ,50Hz WATTAGE (LSL),50Hz WATTAGE (USL),50Hz AIR VOLUME (LSL),50Hz AIR VOLUME (USL),50Hz CLOSED PRESSURE (LSL),50Hz CLOSED PRESSURE (USL),50Hz AMPERAGE (LSL),50Hz AMPERAGE (USL),60Hz WATTAGE (LSL),60Hz WATTAGE (USL),60Hz AIR VOLUME (LSL),60Hz AIR VOLUME (USL),60Hz CLOSED PRESSURE （LSL）,60Hz CLOSED PRESSURE （USL）,60Hz AMPERAGE (LSL),60Hz AMPERAGE (USL),50Hz WATTAGE (PASS/NG),50Hz AIR VOLUME (PASS/NG),50Hz CLOSED PRESSURE (PASS/NG),50Hz AMPERAGE (PASS/NG),60Hz WATTAGE (PASS/NG),60Hz AIR VOLUME (PASS/NG),60Hz CLOSED PRESSURE (PASS/NG),60Hz AMPERAGE (PASS/NG),LEAK TEST (PASS/NG),I-TEST (PASS/NG),W-TEST (PASS/NG),50Hz EARTH TEST (PASS/NG),60Hz EARTH TEST (PASS/NG),DUMMY (PASS/NG),50Hz EARTH RESISTANCE,60Hz EARTH RESISTANCE,DUMMY TYPE,50Hz ROOM TEMPERATURE,50Hz INSIDE TEMPERATURE,50Hz BLOWER M TEMPERATURE,50Hz BLOWER T TEMPERATURE,60Hz ROOM TEMPERATURE,60Hz INSIDE TEMPERATURE,60Hz BLOWER M TEMPERATURE,60Hz BLOWER T TEMPERATURE,50Hz CLOSED AIR VOLUME ,60Hz CLOSED AIR VOLUME ,LEAK PRESSURE,MF 0:200L 1:500L,BARCODE READ 0:OFF 1:ON
29/07/2025,11:46:03,60HP20220P,N,,325004467,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.60E+01,6.13E+01,4.02E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,1.00E+00,0,0
29/07/2025,11:47:13,60HP20220S,N,,325004468,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.19E+01,5.97E+01,4.01E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+01,2.48E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,4.50E+00,0,0
29/07/2025,11:48:06,60HP20220P,N,,325004468,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.66E+01,6.12E+01,4.04E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+01,2.48E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,1.20E+00,0,0
29/07/2025,11:49:21,60HP20220S,N,,325004469,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.23E+01,5.98E+01,4.06E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,5.00E+00,0,0
29/07/2025,11:50:15,60HP20220P,N,,325004469,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.70E+01,6.19E+01,4.14E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,7.00E-01,0,0
29/07/2025,11:52:34,60HP20220S,N,,325004470,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.33E+01,6.04E+01,4.07E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,3.90E+00,0,0
29/07/2025,11:53:26,60HP20220P,N,,325004470,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.76E+01,6.19E+01,4.11E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,6.00E-01,0,0
29/07/2025,11:54:43,60HP20220S,N,,325004471,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.17E+01,5.85E+01,3.95E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,5.80E+00,0,0
29/07/2025,11:55:38,60HP20220P,N,,325004471,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.60E+01,6.09E+01,4.04E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,1.10E+00,0,0
29/07/2025,11:57:21,60HP20220S,N,,325004472,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.25E+01,5.99E+01,4.03E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,4.90E+00,0,0
29/07/2025,11:58:16,60HP20220P,N,,325004472,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.66E+01,6.12E+01,4.08E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.46E+01,2.46E+01,2.51E+01,0.00E+00,1.00E-01,9.00E-01,0,0
29/07/2025,11:59:40,60HP20220S,N,,325004473,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.24E+01,5.99E+01,3.99E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.46E+01,2.46E+01,2.50E+01,0.00E+00,1.00E-01,5.10E+00,0,0
29/07/2025,12:00:32,60HP20220P,N,,325004473,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.68E+01,6.17E+01,4.06E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.46E+01,2.51E+01,0.00E+00,1.00E-01,1.30E+00,0,0
29/07/2025,12:01:50,60HP20220S,N,,325004474,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.16E+01,5.86E+01,3.92E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.46E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,6.10E+00,0,0
29/07/2025,12:02:44,60HP20220P,N,,325004474,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.60E+01,6.09E+01,4.06E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,0.00E+00,7.00E-01,0,0
29/07/2025,12:05:24,60HP20220S,N,,325004475,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.02E+01,5.72E+01,3.86E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.45E+01,2.47E+01,2.52E+01,0.00E+00,1.00E-01,5.30E+00,0,0
29/07/2025,12:06:16,60HP20220P,N,,325004475,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.46E+01,5.97E+01,3.97E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.48E+01,2.47E+01,2.52E+01,0.00E+00,0.00E+00,8.00E-01,0,0
29/07/2025,12:07:34,60HP20220S,N,,325004476,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.08E+01,5.94E+01,3.98E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.45E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,4.10E+00,0,0
29/07/2025,12:08:38,60HP20220P,N,,325004475,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.54E+01,6.09E+01,4.05E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,7.00E-01,0,0
29/07/2025,12:09:51,60HP20220S,N,,325004477,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.14E+01,5.84E+01,3.91E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,5.80E+00,0,0
29/07/2025,12:11:04,60HP20220P,N,,325004476,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.59E+01,6.05E+01,4.02E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.45E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,9.00E-01,0,0
29/07/2025,12:21:50,60HP20220S,N,,325004478,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.11E+01,5.91E+01,3.98E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,4.30E+00,0,0
29/07/2025,12:23:08,60HP20220P,N,,325004478,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.58E+01,6.11E+01,4.05E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+01,2.48E+01,2.47E+01,2.50E+01,0.00E+00,0.00E+00,7.00E-01,0,0
29/07/2025,12:27:05,60HP20220S,N,,325004479,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.09E+01,5.99E+01,4.03E+01,1.31E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.47E+01,2.47E+01,2.49E+01,0.00E+00,1.00E-01,4.70E+00,0,0
29/07/2025,12:28:25,60HP20220P,N,,325004479,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.65E+01,6.16E+01,4.10E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,9.00E-01,0,0
29/07/2025,12:30:03,60HP20220S,N,,325004480,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.18E+01,5.94E+01,3.99E+01,1.35E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,2.00E-01,4.90E+00,0,0
29/07/2025,12:31:00,60HP20220P,N,,325004480,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.62E+01,6.11E+01,4.09E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.47E+01,2.47E+01,2.50E+01,0.00E+00,0.00E+00,7.00E-01,0,0
29/07/2025,12:32:29,60HP20220S,N,,325004481,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.12E+01,5.93E+01,3.98E+01,1.32E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.46E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,5.00E+00,0,0
29/07/2025,12:33:20,60HP20220P,N,,325004481,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.62E+01,6.11E+01,4.06E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.45E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,6.00E-01,0,0
29/07/2025,12:34:21,60HP20220S,N,,325004482,0,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,2.15E+01,1.00E-01,0.00E+00,9.11E-01,0.00E+00,0.00E+00,1.20E+02,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0
29/07/2025,12:35:11,60HP20220S,N,,325004482,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.21E+01,5.91E+01,4.00E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.46E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,5.80E+00,0,0
29/07/2025,12:36:15,60HP20220P,N,,325004482,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.68E+01,6.14E+01,4.13E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.45E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,1.10E+00,0,0
29/07/2025,12:37:27,60HP20220S,N,,325004483,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.13E+01,5.94E+01,3.99E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,4.10E+00,0,0
29/07/2025,12:38:22,60HP20220P,N,,325004483,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.58E+01,6.08E+01,4.03E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,2.47E+01,2.47E+01,2.49E+01,0.00E+00,1.00E-01,9.00E-01,0,0
29/07/2025,12:39:41,60HP20220S,N,,325004484,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.26E+01,6.07E+01,4.06E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.47E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,4.50E+00,0,0
29/07/2025,12:40:35,60HP20220P,N,,325004484,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.20E+01,4.10E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,2.45E+01,2.47E+01,2.51E+01,0.00E+00,1.00E-01,1.30E+00,0,0
